state_fips,state_usps,week_end_date,vacc_pct_full_18p,vacc_pct_any_18p,booster_pct_18p,cases_per_100k,deaths_per_100k,hesitancy_pct,population
01,AL,2020-06-24,,,,98.09075689824192,1.9669809465112313,0.17350746268656717,5033094
01,AL,2020-07-01,,,,134.4898386559043,1.7484275080099836,0.17350746268656717,5033094
01,AL,2020-07-08,,,,168.92193946705547,1.6689535303731662,0.17350746268656717,5033094
01,AL,2020-07-15,,,,239.3160151588665,3.0200111501990623,0.17350746268656717,5033094
01,AL,2020-07-22,,,,246.36933067413406,3.0597481390174712,0.17350746268656717,5033094
01,AL,2020-07-29,,,,239.57430558618617,3.4769865216107627,0.17350746268656717,5033094
01,AL,2020-08-05,,,,212.0167038406197,3.0796166334266757,0.17350746268656717,5033094
01,AL,2020-08-12,,,,176.75012626428196,3.675671465702806,0.17350746268656717,5033094
01,AL,2020-08-19,,,,148.556732697621,1.2517151477798747,0.17350746268656717,5033094
01,AL,2020-08-26,,,,163.08060211074937,2.00671793532964,0.17350746268656717,5033094
01,AL,2020-09-02,,,,165.6237693951275,3.3379070607463324,0.17350746268656717,5033094
01,AL,2020-09-09,,,,115.65450595597856,1.3907946086443053,0.17350746268656717,5033094
01,AL,2020-09-16,,,,126.40336143135812,2.0861919129664575,0.17350746268656717,5033094
01,AL,2020-09-23,,,,128.628632805189,1.5696110583271443,0.17350746268656717,5033094
01,AL,2020-09-30,,,,156.46439347248432,1.2914521365982834,0.17350746268656717,5033094
01,AL,2020-10-07,,,,125.4298052053071,1.430531597462714,0.17350746268656717,5033094
01,AL,2020-10-14,,,,149.70910537335482,2.0663234185572534,0.17350746268656717,5033094
01,AL,2020-10-21,,,,158.6499278574968,2.384219329104523,0.17350746268656717,5033094
01,AL,2020-10-28,,,,241.79957696001705,1.6490850359639617,0.17350746268656717,5033094
01,AL,2020-11-04,,,,201.70495524224262,1.8676384744652097,0.17350746268656717,5033094
01,AL,2020-11-11,,,,192.9230807133743,3.8743564097948497,0.17350746268656717,5033094
